X,Y,Z,SDF_Value
6,13,20,2.2106445
6,13,21,2.3872685
6,13,22,2.5657268
6,13,23,2.7457464
6,13,24,2.927105
6,13,25,3.1096172
6,13,26,3.2931314
6,13,27,3.4775205
6,13,28,3.6626763
6,13,29,3.8485088
6,13,30,4.0349407
6,13,31,4.221905
6,14,0,0.9784513
6,14,1,0.86962837
6,14,2,0.77663237
6,14,3,0.7023106
6,14,4,0.6494426
6,14,5,0.62034446
6,14,6,0.6164319
6,14,7,0.6379035
6,14,8,0.6836936
6,14,9,0.75171787
6,14,10,0.8392922
6,14,11,0.9435553
6,14,12,1.0617783
6,14,13,1.1915374
6,14,14,1.3307745
6,14,15,1.4777892
6,14,16,1.6311996
6,14,17,1.7898903
6,14,18,1.9529653
6,14,19,2.1197019
6,14,20,2.2895167
6,14,21,2.4619372
6,14,22,2.6365755
6,14,23,2.813115
6,14,24,2.9912941
6,14,25,3.1708937
6,14,26,3.3517327
6,14,27,3.533657
6,14,28,3.7165375
6,14,29,3.9002638
6,14,30,4.08474
6,14,31,4.269887
6,15,0,1.1266601
6,15,1,1.0264523
6,15,2,0.94161516
6,15,3,0.87441915
6,15,4,0.8269859
6,15,5,0.80101997
6,15,6,0.79753655
6,15,7,0.81667656
6,15,8,0.85767955
6,15,9,0.91902596
6,15,10,0.9986914
6,15,11,1.0944257
6,15,12,1.2039828
6,15,13,1.3252754
6,15,14,1.4564528
6,15,15,1.5959249
6,15,16,1.7423534
6,15,17,1.894625
6,15,18,2.0518198
6,15,19,2.2131803
6,15,20,2.3780813
6,15,21,2.5460079
6,15,22,2.716532
6,15,23,2.8892984
6,15,24,3.0640109
6,15,25,3.240419
6,15,26,3.418313
6,15,27,3.597515
6,15,28,3.7778726
6,15,29,3.9592562
6,15,30,4.141553
6,15,31,4.324667
6,16,0,1.2821488
6,16,1,1.189595
6,16,2,1.111826
6,16,3,1.0506573
6,16,4,1.0077295
6,16,5,0.9843239
6,16,6,0.9811892
6,16,7,0.9984285
6,16,8,1.0354831
6,16,9,1.0912185
6,16,10,1.1640842
6,16,11,1.2523
6,16,12,1.3540235
6,16,13,1.4674761
6,16,14,1.5910237
6,16,15,1.723212
6,16,16,1.8627784
6,16,17,2.0086422
6,16,18,2.1598883
6,16,19,2.3157449
6,16,20,2.4755642
6,16,21,2.6388016
6,16,22,2.8049989
6,16,23,2.9737701
6,16,24,3.14479
6,16,25,3.3177805
6,16,26,3.492506
6,16,27,3.668767
6,16,28,3.8463888
6,16,29,4.0252237
6,16,30,4.2051425
6,16,31,4.386033
6,17,0,1.4434371
6,17,1,1.3576558
6,17,2,1.2860146
6,17,3,1.229975
6,17,4,1.1908226
6,17,5,1.1695402
6,17,6,1.1666934
6,17,7,1.1823597
6,17,8,1.2161181
6,17,9,1.2671032
6,17,10,1.3341088
6,17,11,1.4157143
6,17,12,1.5104055
6,17,13,1.6166759
6,17,14,1.7330968
6,17,15,1.8583596
6,17,16,1.9912953
6,17,17,2.1308768
6,17,18,2.2762144
6,17,19,2.4265425
6,17,20,2.5812047
6,17,21,2.7396414
6,17,22,2.9013736
6,17,23,3.0659935
6,17,24,3.2331524
6,17,25,3.4025497
6,17,26,3.5739288
6,17,27,3.747069
6,17,28,3.9217768
6,17,29,4.0978875
6,17,30,4.275256
6,17,31,4.453756
6,18,0,1.6093848
6,18,1,1.5295932
6,18,2,1.4632831
6,18,3,1.4116402
6,18,4,1.3756859
6,18,5,1.3561876
6,18,6,1.3535819
6,18,7,1.3679285
6,18,8,1.3989031
6,18,9,1.4458325
6,18,10,1.5077641
6,18,11,1.5835531
6,18,12,1.6719501
6,18,13,1.7716804
6,18,14,1.8815026
6,18,15,2.0002506
6,18,16,2.1268563
6,18,17,2.2603602
6,18,18,2.3999126
6,18,19,2.5447671
6,18,20,2.694274
6,18,21,2.8478694
6,18,22,3.0050638
6,18,23,3.1654348
6,18,24,3.3286176
6,18,25,3.4942942
6,18,26,3.6621895
6,18,27,3.832067
6,18,28,4.0037165
6,18,29,4.176957
6,18,30,4.35163
6,18,31,4.5275955
6,19,0,1.779109
6,19,1,1.7046242
6,19,2,1.6429741
6,19,3,1.5951297
6,19,4,1.5619123
6,19,5,1.5439312
6,19,6,1.5415301
6,19,7,1.5547557
6,19,8,1.5833533
6,19,9,1.62679
6,19,10,1.6843033
6,19,11,1.754961
6,19,12,1.8377264
6,19,13,1.9315188
6,19,14,2.0352635
6,19,15,2.147927
6,19,16,2.2685432
6,19,17,2.3962252
6,19,18,2.5301726
6,19,19,2.6696703
6,19,20,2.8140843
6,19,21,2.962856
6,19,22,3.115495
6,19,23,3.2715712
6,19,24,3.4307098
6,19,25,3.5925808
6,19,26,3.7568955
6,19,27,3.9234037
6,19,28,4.0918818
6,19,29,4.2621355
6,19,30,4.4339933
6,19,31,4.6073036
6,20,0,1.9519236
6,20,1,1.8821545
6,20,2,1.8245997
6,20,3,1.7800612
6,20,4,1.7492085
6,20,5,1.7325318
6,20,6,1.7303064
6,20,7,1.742569
6,20,8,1.7691166
6,20,9,1.809521
6,20,10,1.8631635
6,20,11,1.9292777
6,20,12,2.0069973
6,20,13,2.0954049
6,20,14,2.193568
6,20,15,2.3005755
6,20,16,2.4155583
6,20,17,2.5377038
6,20,18,2.6662657
6,20,19,2.8005667
6,20,20,2.939996
6,20,21,3.0840092
6,20,22,3.23212
6,20,23,3.3838997
6,20,24,3.5389671
6,20,25,3.6969852
6,20,26,3.857658
6,20,27,4.0207224
6,20,28,4.1859455
6,20,29,4.353122
6,20,30,4.5220704
6,20,31,4.6926274
6,21,0,2.1272912
6,21,1,2.0617273
6,21,2,2.0077913
6,21,3,1.9661517
6,21,4,1.9373596
6,21,5,1.9218152
6,21,6,1.9197419
6,21,7,1.9311693
6,21,8,1.9559331
6,21,9,1.9936843
6,21,10,2.043915
6,21,11,2.105989
6,21,12,2.1791785
6,21,13,2.262699
6,21,14,2.3557436
6,21,15,2.4575083
6,21,16,2.5672145
6,21,17,2.684122
6,21,18,2.8075411
6,21,19,2.9368348
6,21,20,3.071422
6,21,21,3.2107773
6,21,22,3.3544245
6,21,23,3.5019403
6,21,24,3.6529446
6,21,25,3.8070974
6,21,26,3.964096
6,21,27,4.123672
6,21,28,4.285584
6,21,29,4.4496193
6,21,30,4.615585
6,21,31,4.7833114
6,22,0,2.3047853
6,22,1,2.242986
6,22,2,2.1922653
6,22,3,2.1531847
6,22,4,2.1262026
6,22,5,2.1116495
6,22,6,2.109709
6,22,7,2.120406
6,22,8,2.1436045
6,22,9,2.1790175
6,22,10,2.2262235
6,22,11,2.2846894
6,22,12,2.3537989
6,22,13,2.43288
6,22,14,2.5212307
6,22,15,2.618143
6,22,16,2.7229202
6,22,17,2.8348913
6,22,18,2.953421
6,22,19,3.0779157
6,22,20,3.2078261
6,22,21,3.3426495
6,22,22,3.4819264
6,22,23,3.6252413
6,22,24,3.7722192
6,22,25,3.9225206
6,22,26,4.075842
6,22,27,4.23191
6,22,28,4.390479
6,22,29,4.5513296
6,22,30,4.7142625
6,22,31,4.879101
6,23,0,2.4840662
6,23,1,2.4256513
6,23,2,2.3778024
6,23,3,2.3409948
6,23,4,2.315614
6,23,5,2.3019354
6,23,6,2.3001122
6,23,7,2.3101647
6,23,8,2.33198
6,23,9,2.3653193
6,23,10,2.4098282
6,23,11,2.4650576
6,23,12,2.5304816
6,23,13,2.6055214
6,23,14,2.6895654
6,23,15,2.7819889
6,23,16,2.882169
6,23,17,2.9894984
6,23,18,3.1033955
6,23,19,3.223309
6,23,20,3.3487234
6,23,21,3.4791608
6,23,22,3.6141806
6,23,23,3.7533803
6,23,24,3.8963919
6,23,25,4.04288
6,23,26,4.192543
6,23,27,4.3451066
6,23,28,4.500322
6,23,29,4.657965
6,23,30,4.8178334
6,23,31,4.979744
6,24,0,2.6648617
6,24,1,2.609501
6,24,2,2.5642295
6,24,3,2.529453
6,24,4,2.5054982
6,24,5,2.4925969
6,24,6,2.4908776
6,24,7,2.5003576
6,24,8,2.5209424
6,24,9,2.5524304
6,24,10,2.5945225
6,24,11,2.646836
6,24,12,2.70892
6,24,13,2.780273
6,24,14,2.8603609
6,24,15,2.9486308
6,24,16,3.0445266
6,24,17,3.1474993
6,24,18,3.2570171
6,24,19,3.37257
6,24,20,3.4936767
6,24,21,3.6198864
6,24,22,3.7507782
6,24,23,3.8859644
6,24,24,4.025088
6,24,25,4.1678205
6,24,26,4.3138638
6,24,27,4.4629445
6,24,28,4.614814
6,24,29,4.769246
6,24,30,4.926035
6,24,31,5.0849943
6,25,0,2.8469481
6,25,1,2.7943544
6,25,2,2.7514074
6,25,3,2.7184558
6,25,4,2.695778
6,25,5,2.6835713
6,25,6,2.681945
6,25,7,2.6909137
6,25,8,2.710397
6,25,9,2.7402236
6,25,10,2.7801387
6,25,11,2.8298144
6,25,12,2.8888612
6,25,13,2.9568431
6,25,14,3.0332909
6,25,15,3.1177156
6,25,16,3.209619
6,25,17,3.308506
6,25,18,3.41389
6,25,19,3.525302
6,25,20,3.642293
6,25,21,3.7644396
6,25,22,3.8913422
6,25,23,4.02263
6,25,24,4.1579585
6,25,25,4.297008
6,25,26,4.439485
6,25,27,4.5851216
6,25,28,4.7336683
6,25,29,4.884901
6,25,30,5.0386114
6,25,31,5.194611
6,26,0,3.0301442
6,26,1,2.980067
6,26,2,2.9392257
6,26,3,2.9079213
6,26,4,2.8863935
6,26,5,2.8748116
6,26,6,2.873269
6,26,7,2.8817778
6,26,8,2.9002695
6,26,9,2.9285977
6,26,10,2.9665432
6,26,11,3.013823
6,26,12,3.070099
6,26,13,3.1349902
6,26,14,3.2080836
6,26,15,3.2889442
6,26,16,3.3771267
6,26,17,3.4721828
6,26,18,3.573669
6,26,19,3.6811543
6,26,20,3.794221
6,26,21,3.9124722
6,26,22,4.0355315
6,26,23,4.1630445
6,26,24,4.2946806
6,26,25,4.4301305
6,26,26,4.569109
6,26,27,4.711352
6,26,28,4.8566136
6,26,29,5.004671
6,26,30,5.155317
6,26,31,5.3083606
6,27,0,3.214301
6,27,1,3.16652
6,27,2,3.1275938
6,27,3,3.0977833
6,27,4,3.0772965
6,27,5,3.0662794
6,27,6,3.0648122
6,27,7,3.0729055
6,27,8,3.0905004
6,27,9,3.1174705
6,27,10,3.1536264
6,27,11,3.198722
6,27,12,3.2524624
6,27,13,3.3145127
6,27,14,3.3845086
6,27,15,3.462062
6,27,16,3.546774
6,27,17,3.638238
6,27,18,3.7360516
6,27,19,3.839816
6,27,20,3.9491463
6,27,21,4.0636706
6,27,22,4.1830344
6,27,23,4.3069015
6,27,24,4.434955
6,27,25,4.566899
6,27,26,4.702455
6,27,27,4.8413663
6,27,28,4.9833913
6,27,29,5.12831
6,27,30,5.2759156
6,27,31,5.426019
6,28,0,3.3992915
6,28,1,3.3536143
6,28,2,3.3164363
6,28,3,3.2879863
6,28,4,3.268446
6,28,5,3.2579417
6,28,6,3.2565427
6,28,7,3.2642589
6,28,8,3.2810388
6,28,9,3.3067727
6,28,10,3.3412962
6,28,11,3.3843937
6,28,12,3.4358063
6,28,13,3.4952397
6,28,14,3.5623689
6,28,15,3.6368494
6,28,16,3.7183208
6,28,17,3.806417
6,28,18,3.9007688
6,28,19,4.0010114
6,28,20,4.106787
6,28,21,4.2177505
6,28,22,4.333567
6,28,23,4.45392
6,28,24,4.578507
6,28,25,4.707043
6,28,26,4.839261
6,28,27,4.9749103
6,28,28,5.113756
6,28,29,5.255581
6,28,30,5.400182
6,28,31,5.5473704
6,29,0,3.5850134
6,29,1,3.5412683
6,29,2,3.5056925
6,29,3,3.4784865
6,29,4,3.4598098
6,29,5,3.4497733
6,29,6,3.4484367
6,29,7,3.455809
6,29,8,3.4718451
6,29,9,3.49645
6,29,10,3.529478
6,29,11,3.5707412
6,29,12,3.6200113
6,29,13,3.6770267
6,29,14,3.741499
6,29,15,3.813119
6,29,16,3.891563
6,29,17,3.9764977
6,29,18,4.0675874
6,29,19,4.1644964
6,29,20,4.266894
6,29,21,4.3744574
6,29,22,4.4868746
6,29,23,4.603845
6,29,24,4.725083
6,29,25,4.8503146
6,29,26,4.979284
6,29,27,5.1117477
6,29,28,5.2474785
6,29,29,5.3862634
6,29,30,5.527902
6,29,31,5.672209
6,30,0,3.771377
6,30,1,3.729413
6,30,2,3.6953096
6,30,3,3.6692457
6,30,4,3.6513605
6,30,5,3.6417518
6,30,6,3.6404724
6,30,7,3.64753
6,30,8,3.6628852
6,30,9,3.6864533
6,30,10,3.7181082
6,30,11,3.7576823
6,30,12,3.804974
6,30,13,3.8597507
6,30,14,3.9217548
6,30,15,3.9907088
6,30,16,4.06632
6,30,17,4.148286
6,30,18,4.2363
6,30,19,4.3300533
6,30,20,4.4292407
6,30,21,4.5335617
6,30,22,4.642723
6,30,23,4.756443
6,30,24,4.8744497
6,30,25,4.996483
6,30,26,5.122297
6,30,27,5.2516565
6,30,28,5.3843427
6,30,29,5.520146
6,30,30,5.6588717
6,30,31,5.8003373
6,31,0,3.9583087
6,31,1,3.9179897
6,31,2,3.8852448
6,31,3,3.8602319
6,31,4,3.8430748
6,31,5,3.8338594
6,31,6,3.8326325
6,31,7,3.8394008
6,31,8,3.8541298
6,31,9,3.8767447
6,31,10,3.907133
6,31,11,3.9451475
6,31,12,3.9906082
6,31,13,4.0433073
6,31,14,4.103014
6,31,15,4.1694784
6,31,16,4.242436
6,31,17,4.3216114
6,31,18,4.406724
6,31,19,4.4974904
6,31,20,4.593628
6,31,21,4.6948566
6,31,22,4.8009033
6,31,23,4.911502
6,31,24,5.026396
6,31,25,5.145337
6,31,26,5.2680902
6,31,27,5.3944306
6,31,28,5.5241446
6,31,29,5.657031
6,31,30,5.792899
6,31,31,5.931569
7,0,0,0.92252046
7,0,1,0.8100348
7,0,2,0.7134982
7,0,3,0.63602215
7,0,4,0.58070654
7,0,5,0.5501806
7,0,6,0.54607135
7,0,7,0.56860846
7,0,8,0.61656374
7,0,9,0.687561
7,0,10,0.77858907
7,0,11,0.8865008
7,0,12,1.008357
7,0,13,1.1415999
7,0,14,1.2840977
7,0,15,1.4341187
7,0,16,1.590276
7,0,17,1.7514644
7,0,18,1.916805
7,0,19,2.0855963
7,0,20,2.2572758
7,0,21,2.4313908
7,0,22,2.6075723
7,0,23,2.7855206
7,0,24,2.9649887
7,0,25,3.1457708
7,0,26,3.3276973
7,0,27,3.510625
7,0,28,3.6944323
7,0,29,3.8790169
7,0,30,4.0642915
7,0,31,4.2501802
7,1,0,0.77998084
7,1,1,0.6568919
7,1,2,0.549833
7,1,3,0.4627325
7,1,4,0.39977008
7,1,5,0.36470538
7,1,6,0.35996634
7,1,7,0.38590187
7,1,8,0.4406641
7,1,9,0.52080244
7,1,10,0.6221784
7,1,11,0.74073666
7,1,12,0.8729337
7,1,13,1.0158727
7,1,14,1.1672714
7,1,15,1.3253644
7,1,16,1.4887948
7,1,17,1.6565177
7,1,18,1.8277278
7,1,19,2.0017962
7,1,20,2.1782305
7,1,21,2.3566403
7,1,22,2.5367126
7,1,23,2.7181964
7,1,24,2.9008873
7,1,25,3.084616
7,1,26,3.2692442
7,1,27,3.4546566
7,1,28,3.6407552
7,1,29,3.8274589
7,1,30,4.014697
7,1,31,4.202411
7,2,0,0.64892274
7,2,1,0.5140577
7,2,2,0.39477366
7,2,3,0.29594678
7,2,4,0.22324353
7,2,5,0.18219894
7,2,6,0.1766178
7,2,7,0.20706183
7,2,8,0.27059847
7,2,9,0.36203462
7,2,10,0.4756089
7,2,11,0.60615057
7,2,12,0.7495102
7,2,13,0.9025453
7,2,14,1.0629346
7,2,15,1.2289772
7,2,16,1.3994217
7,2,17,1.5733385
7,2,18,1.7500315
7,2,19,1.928971
7,2,20,2.1097496
7,2,21,2.2920506
7,2,22,2.4756222
7,2,23,2.660266
7,2,24,2.8458216
7,2,25,3.0321572
7,2,26,3.2191663
7,2,27,3.4067602
7,2,28,3.5948648
7,2,29,3.7834182
7,2,30,3.9723668
7,2,31,4.1616664
7,3,0,0.53261536
7,3,1,0.3851146
7,3,2,0.25195926
7,3,3,0.13896167
7,3,4,0.05371517
7,3,5,0.0045661926
7,3,6,-0.0021836162
7,3,7,0.034437
7,3,8,0.10947472
7,3,9,0.21483809
7,3,10,0.3425154
7,3,11,0.48612505
7,3,12,0.64107007
7,3,13,0.8041683
7,3,14,0.9732329
7,3,15,1.146749
7,3,16,1.3236511
7,3,17,1.5031745
7,3,18,1.6847634
7,3,19,1.8680036
7,3,20,2.0525818
7,3,21,2.238259
7,3,22,2.4248476
7,3,23,2.6122003
7,3,24,2.8002
7,3,25,2.988751
7,3,26,3.1777759
7,3,27,3.3672118
7,3,28,3.5570045
7,3,29,3.7471108
7,3,30,3.9374928
7,3,31,4.128119
7,4,0,0.43506998
7,4,1,0.27484936
7,4,2,0.12677562
7,4,3,-0.002757609
7,4,4,-0.104028344
7,4,5,-0.16439474
7,4,6,-0.17282677
7,4,7,-0.1275037
7,4,8,-0.03737122
7,4,9,0.08469564
7,4,10,0.22790104
7,4,11,0.38491267
7,4,12,0.55109626
7,4,13,0.72354835
7,4,14,0.9004174
7,4,15,1.0804896
7,4,16,1.2629464
7,4,17,1.4472189
7,4,18,1.6329036
7,4,19,1.8197057
7,4,20,2.0074058
7,4,21,2.1958385
7,4,22,2.3848746
7,4,23,2.574415
7,4,24,2.7643807
7,4,25,2.9547071
7,4,26,3.145343
7,4,27,3.336247
7,4,28,3.5273824
7,4,29,3.7187214
7,4,30,3.9102387
7,4,31,4.1019144
7,5,0,0.36083
7,5,1,0.18922538
7,5,2,0.026807904
7,5,3,-0.120260954
7,5,4,-0.24076211
7,5,5,-0.31638044
7,5,6,-0.3272586
7,5,7,-0.26974374
7,5,8,-0.16075099
7,5,9,-0.02032733
7,5,10,0.13821727
7,5,11,0.3074599
7,5,12,0.48333257
7,5,13,0.6635259
7,5,14,0.8466638
7,5,15,1.0318866
7,5,16,1.2186348
7,5,17,1.4065292
7,5,18,1.5953057
7,5,19,1.7847748
7,5,20,1.9747968
7,5,21,2.165268
7,5,22,2.356107
7,5,23,2.547253
7,5,24,2.7386568
7,5,25,2.9302785
7,5,26,3.1220872
7,5,27,3.3140574
7,5,28,3.5061665
7,5,29,3.6983986
7,5,30,3.890737
7,5,31,4.08317
7,6,0,0.3143621
7,6,1,0.1346919
7,6,2,-0.03856939
7,6,3,-0.20027322
7,6,4,-0.33931965
7,6,5,-0.43242195
7,6,6,-0.44641632
7,6,7,-0.37426868
7,6,8,-0.24610478
7,6,9,-0.08974749
7,6,10,0.08069962
7,6,11,0.2587574
7,6,12,0.44128078
7,6,13,0.62661487
7,6,14,0.8138208
7,6,15,1.0023308
7,6,16,1.1917841
7,6,17,1.3819399
7,6,18,1.5726333
7,6,19,1.7637465
7,6,20,1.9551933
7,6,21,2.1469107
7,6,22,2.3388488
7,6,23,2.5309706
7,6,24,2.7232468
7,6,25,2.9156528
7,6,26,3.1081703
7,6,27,3.300784
7,6,28,3.4934802
7,6,29,3.6862497
7,6,30,3.8790827
7,6,31,4.0719714
7,7,0,0.29904073
7,7,1,0.116526306
7,7,2,-0.060712814
7,7,3,-0.22814894
7,7,4,-0.37529233
7,7,5,-0.47727582
7,7,6,-0.49302453
7,7,7,-0.41311
7,7,8,-0.27620298
7,7,9,-0.113428
7,7,10,0.061458588
7,7,11,0.24265653
7,7,12,0.42748255
7,7,13,0.6145639
7,7,14,0.803135
7,7,15,0.99273854
7,7,16,1.1830862
7,7,17,1.3739858
7,7,18,1.5653071
7,7,19,1.7569575
7,7,20,1.9488688
7,7,21,2.1409914
7,7,22,2.3332865
7,7,23,2.5257246
7,7,24,2.7182837
7,7,25,2.9109435
7,7,26,3.1036904
7,7,27,3.2965121
7,7,28,3.4893985
7,7,29,3.6823416
7,7,30,3.8753338
7,7,31,4.0683694
7,8,0,0.31609422
7,8,1,0.13673943
7,8,2,-0.036085784
7,8,3,-0.19717413
7,8,4,-0.3353824
7,8,5,-0.42761582
7,8,6,-0.4414455
7,8,7,-0.37004462
7,8,8,-0.24277174
7,8,9,-0.08709723
7,8,10,0.082865715
7,8,11,0.2605762
7,8,12,0.4428429
7,8,13,0.6279811
7,8,14,0.8150334
7,8,15,1.0034201
7,8,16,1.1927724
7,8,17,1.382844
7,8,18,1.5734663
7,8,19,1.7645185
7,8,20,1.9559126
7,8,21,2.147584
7,8,22,2.3394816
7,8,23,2.5315673
7,8,24,2.7238114
7,8,25,2.9161885
7,8,26,3.10868
7,8,27,3.30127
7,8,28,3.4939451
7,8,29,3.6866946
7,8,30,3.879509
7,8,31,4.072381
7,9,0,0.3641593
7,9,1,0.19310242
7,9,2,0.031399786
7,9,3,-0.11474997
7,9,4,-0.23417175
7,9,5,-0.30886817
7,9,6,-0.31959224
7,9,7,-0.26282793
7,9,8,-0.15491891
7,9,9,-0.015476048
7,9,10,0.14229363
7,9,11,0.3109421
7,9,12,0.48635656
7,9,13,0.66619056
7,9,14,0.8490413
7,9,15,1.0340304
7,9,16,1.2205853
7,9,17,1.4083171
7,9,18,1.5969558
7,9,19,1.7863064
7,9,20,1.9762254
7,9,21,2.1666062
7,9,22,2.3573658
7,9,23,2.548441
7,9,24,2.7397816
7,9,25,2.9313464
7,9,26,3.1231034
7,9,27,3.3150263
7,9,28,3.507093
7,9,29,3.6992855
7,9,30,3.8915882
7,9,31,4.083988
7,10,0,0.43977314
7,10,1,0.2802195
7,10,2,0.13295501
7,10,3,0.0043592453
7,10,4,-0.095955014
7,10,5,-0.15561914
7,10,6,-0.16394329
7,10,7,-0.119170964
7,10,8,-0.029953897
7,10,9,0.09115136
7,10,10,0.23350376
7,10,11,0.3898061
7,10,12,0.55541104
7,10,13,0.72739154
7,10,14,0.903873
7,10,15,1.0836234
7,10,16,1.26581
7,10,17,1.4498532
7,10,18,1.6353409
7,10,19,1.8219726
7,10,20,2.0095239
7,10,21,2.1978254
7,10,22,2.3867457
7,10,23,2.5761826
7,10,24,2.7660556
7,10,25,2.956298
7,10,26,3.1468582
7,10,27,3.3376927
7,10,28,3.5287652
7,10,29,3.7200465
7,10,30,3.911511
7,10,31,4.103137
7,11,0,0.5384421
7,11,1,0.3916337
7,11,2,0.2592613
7,11,3,0.14709163
7,11,4,0.062604904
7,11,5,0.013961792
7,11,6,0.0072859526
7,11,7,0.043518543
7,11,8,0.11785233
7,11,9,0.22239286
7,11,10,0.3492661
7,11,11,0.49215358
7,11,12,0.64647454
7,11,13,0.80904156
7,11,14,0.9776555
7,11,15,1.1507878
7,11,16,1.3273618
7,11,17,1.5066028
7,11,18,1.6879463
7,11,19,1.8709722
7,11,20,2.055362
7,11,21,2.2408721
7,11,22,2.4273117
7,11,23,2.6145313
7,11,24,2.802411
7,11,25,2.9908533
7,11,26,3.1797795
7,11,27,3.3691258
7,11,28,3.558836
7,11,29,3.7488666
7,11,30,3.939179
7,11,31,4.12974
7,12,0,0.6556402
7,12,1,0.5214359
7,12,2,0.40285462
7,12,3,0.30471963
7,12,4,0.23260564
7,12,5,0.19193
7,12,6,0.18640119
7,12,7,0.21656603
7,12,8,0.27956825
7,12,9,0.3703323
7,12,10,0.4832
7,12,11,0.61306447
7,12,12,0.755807
7,12,13,0.9082939
7,12,14,1.068203
7,12,15,1.2338254
7,12,16,1.4039035
7,12,17,1.5774992
7,12,18,1.7539098
7,12,19,1.9326
7,12,20,2.1131573
7,12,21,2.2952607
7,12,22,2.4786553
7,12,23,2.6631396
7,12,24,2.8485508
7,12,25,3.0347557
7,12,26,3.2216454
7,12,27,3.4091306
7,12,28,3.5971346
7,12,29,3.7855954
7,12,30,3.9744592
7,12,31,4.1636796
7,13,0,0.7873933
7,13,1,0.6649067
7,13,2,0.5584573
7,13,3,0.47192508
7,13,4,0.40942234
7,13,5,0.3746341
7,13,6,0.36993366
7,13,7,0.39566165
7,13,8,0.45001286
7,13,9,0.5296082
7,13,10,0.63038117
7,13,11,0.7483311
7,13,12,0.87994784
7,13,13,1.0223515
7,13,14,1.1732655
7,13,15,1.330924
7,13,16,1.4939666
7,13,17,1.6613443
7,13,18,1.8322461
7,13,19,2.0060391
7,13,20,2.1822264
7,13,21,2.3604145
7,13,22,2.5402863
7,13,23,2.7215886
7,13,24,2.9041142
7,13,25,3.0876925
7,13,26,3.272183
7,13,27,3.4574685
7,13,28,3.6434507
7,13,29,3.8300471
7,13,30,4.017186
7,13,31,4.2048073
7,14,0,0.93047315
7,14,1,0.8185238
7,14,2,0.72250825
7,14,3,0.64549917
7,14,4,0.5905475
7,14,5,0.5602346
7,14,6,0.5561548
7,14,7,0.57853276
7,14,8,0.6261657
7,14,9,0.6967222
7,14,10,0.7872409
7,14,11,0.8946176
7,14,12,1.015944
7,14,13,1.1486812
7,14,14,1.2907073
7,14,15,1.4402955
7,14,16,1.5960586
7,14,17,1.7568893
7,14,18,1.9219067
7,14,19,2.090405
7,14,20,2.2618191
7,14,21,2.4356933
7,14,22,2.6116557
7,14,23,2.7894044
7,14,24,2.96869
7,14,25,3.1493049
7,14,26,3.3310776
7,14,27,3.5138636
7,14,28,3.6975398
7,14,29,3.8820033
7,14,30,4.0671654
7,14,31,4.2529497
7,15,0,1.0823653
7,15,1,0.97973317
7,15,2,0.8926231
7,15,3,0.8234609
7,15,4,0.77454036
7,15,5,0.7477222
7,15,6,0.7441223
7,15,7,0.76389605
7,15,8,0.8062063
7,15,9,0.8693902
7,15,10,0.9512524
7,15,11,1.0493793
7,15,12,1.1613915
7,15,13,1.2851052
7,15,14,1.4186065
7,15,15,1.5602696
7,15,16,1.7087398
7,15,17,1.8628983
7,15,18,2.0218306
7,15,19,2.1847858
7,15,20,2.35115
7,15,21,2.520419
7,15,22,2.692175
7,15,23,2.8660738
7,15,24,3.0418293
7,15,25,3.2191992
7,15,26,3.3979821
7,15,27,3.5780067
7,15,28,3.7591276
7,15,29,3.9412208
7,15,30,4.124179
7,15,31,4.30791
7,16,0,1.2411504
7,16,1,1.146697
7,16,2,1.0671885
7,16,3,1.0045481
7,16,4,0.96052736
7,16,5,0.93650347
7,16,6,0.9332847
7,16,7,0.95098263
7,16,8,0.98899335
7,16,9,1.0460958
7,16,10,1.1206307
7,16,11,1.2107077
7,16,12,1.3143868
7,16,13,1.4298129
7,16,14,1.5552957
7,16,15,1.6893446
7,16,16,1.8306751
7,16,17,1.978195
7,16,18,2.1309862
7,16,19,2.2882788
7,16,20,2.4494286
7,16,21,2.613898
7,16,22,2.7812352
7,16,23,2.951062
7,16,24,3.1230593
7,16,25,3.296956
7,16,26,3.4725242
7,16,27,3.6495676
7,16,28,3.8279185
7,16,29,4.0074334
7,16,30,4.187988
7,16,31,4.369473
7,17,0,1.4053726
7,17,1,1.3180857
7,17,2,1.2450917
7,17,3,1.187927
7,17,4,1.1479509
7,17,5,1.1262069
7,17,6,1.1232977
7,17,7,1.1393056
7,17,8,1.1737823
7,17,9,1.2258074
7,17,10,1.2941041
7,17,11,1.3771758
7,17,12,1.4734383
7,17,13,1.581325
7,17,14,1.6993611
7,17,15,1.8262033
7,17,16,1.9606602
7,17,17,2.1016908
7,17,18,2.2483978
7,17,19,2.400013
7,17,20,2.55588
7,17,21,2.7154422
7,17,22,2.8782244
7,17,23,3.0438232
7,17,24,3.2118945
7,17,25,3.382143
7,17,26,3.554316
7,17,27,3.7281976
7,17,28,3.9035993
7,17,29,4.0803595
7,17,30,4.2583365
7,17,31,4.437408
7,18,0,1.5739276
7,18,1,1.4929287
7,18,2,1.4255505
7,18,3,1.3730311
7,18,4,1.3364422
7,18,5,1.3165908
7,18,6,1.3139374
7,18,7,1.3285451
7,18,8,1.3600717
7,18,9,1.4078083
7,18,10,1.4707549
7,18,11,1.547714
7,18,12,1.6373849
7,18,13,1.7384474
7,18,14,1.849622
7,18,15,1.9697127
7,18,16,2.0976305
